CSUS	9616
CSUS	147389
CSUS	13592
CSUS	25129
CSUS	39501
CSUS	36972
CSIN	38267
CSUS	17058
CSUS	38147
CSUS	17213
CSUS	20964
CSUS	145004
CSUS	37843
CSAU	9168
CSUS	586
CSUS	85502
CSUS	48689
CSUS	11750
CSUS	17899
CSUS	17659
CSUS	17537
CSUS	27702
CSUS	147578
CSUK	4091
CSUS	37186
CSCA	114231
CSUS	83336
CSUS	1334
CSUK	7452
CSUS	18164
CSUS	4368
CSAU	14490
CSUS	37693
CSUK	2343
CSUS|CSDE	3200|20147
CSUS	6663
CSUS	13156
CSUS	8015
CSUS	105
CSUS	4975
CSUS	1238
CSUS	5486
CSUS	36475
CSUS	10148
CSUS	39975
CSUS	36556
CSUS	77594
CSUS	78800
CSUS	84341
CSUS	500
CSAU	36188
CSAU	8950
CSCA	110365
CSUK	45272
CSUS	65051
CSUS	26150
CSUS	13887
CSUS	147527
CSUS	110927
CSCA	110186
CSUS	16508
CSUS	32989
CSUK	17710
CSUS	87110
CSUS	6432
CSUS	23995
CSUS	69518
CSAU	7457
CSUS	112064
CSUS	15888
CSUS	10607
CSUS	3689
CSUS	140735
CSUS	37779
CSUS	7882
CSUS	36131
CSUS	24600
CSUK	15279
CSUS	26345
CSUS	19459
CSUS	178
CSUS	772
CSUS	59573
CSUS	33973
CSUS	12881
CSUS	21756
CSUS	32677
CSUS	70112
CSUS	99545
CSUS	35913
CSUK	6270
CSUS	35571
CSUS	76583
CSUS	36185
CSUS	1206
CSAU	25406
CSUS	13184
CSUS	17102
CSAU	8409
CSUK	7277
CSUS	54845
CSUK	10357
CSUS	36724
CSUS	39390
CSUS	37321
CSUS	37666
CSCA	110789
CSUS	9288
CSUS	1294
CSUS	8798
CSUS	9077
CSUS	11588
CSUS	18560
CSUS	41050
CSUS	59711
CSCA	115082
CSUS	40965
CSAU	7024
CSAU	8670
CSUS	5346
CSAU	11040
CSUS	16851
CSUS	10404
CSUS	1188
CSUS	18796
CSUS	83861
CSUS	130136
CSUS	40985
CSUS	1986
CSAU	9261
CSUS	35755
CSUK	7247
CSUS	39554
CSUS	10
CSUS	13481
CSUS	38446
CSUS	116684
CSUS	90077
CSUS	11521
CSUS	26667
CSUS	44168
CSUS	64541
CSUS	86429
CSCA	110620
CSUS	6665
CSUS	79424
CSUS	129506
CSUS	23408
CSUS	24458
CSUS	137585
CSUK	17944
CSUS	381
CSUS	116810
CSCA	112297
CSUS	89180
CSUK	94
CSUS	146978
CSUK	14858
CSUK	15624
CSUS	283
CSUS	1845
CSUS	17440
CSUS	25884
CSUS	26019
CSUS	29638
CSUS	33258
CSUS	33271
CSUS	39391
CSUS	37090
CSUS	56816
CSUS	59066
CSCA	110016
CSCA	114142
CSUS	35971
CSUS	4267
CSAU	16274
CSUS	25704
CSUS	12534
CSAU	15386
CSUS	35272
CSUS	11581
CSUS	36754
CSUS	19252
CSCA	110322
CSUS	138089
CSUS	120713
CSUS	12256
CSUK	5070
CSUS	525
CSUS	1075
CSUS	1132
CSUS	90533
CSUS	12715
CSUS	35622
CSUS	17488
CSUS	90551
CSUS	25271
CSUS	26166
CSUS	85298
CSAU	9490
CSUS	6194
CSUK	5952
CSCA	117944
CSUK	21364
CSUS	22365
CSUS	81032
CSUS	133241
CSUK	11498
CSUK	6195
CSUK	7032
CSCA	110807
CSUS	19870
CSUS	1401
CSUS	3434
CSUK	13440
CSUS	125318
CSUS	9253
CSUS	11107
CSUS	11819
CSUS	14321
CSUS	40322
CSUS	75539
	
CSUS	57293
CSAU	19841
CSUS	3031
CSUS	38825
CSUS	16210
CSCA	113592
CSUK|CSAU|CSDE|CSFR|CSUS	11876|14561|15733|24722|14191
CSUS	6923
CSUS	8209
CSAU	14814
CSUK	3972
CSAU	10870
CSUS	64685
CSCA	110218
CSUK	3230
CSUS	24737
CSUS	5763
CSUS	11586
CSUS	11804
CSUS	11836
CSUS	145805
CSUS	14304
CSUS	20828
CSUS	21506
CSUS	27216
CSUS	35449
CSUS	121076
CSUS	12853
CSAU	11258
CSUS	10495
CSUK	3304
CSUS	36547
CSUS	25554
CSUS	89689
CSUS	4134
CSUS	15257
CSUS	13245
CSUS	13755
CSUS	131204
CSUS	2672
CSUS	35875
CSUS	28912
CSCA	114211
CSIN	35411
CSAU	16244
CSUS	58499
CSUK	19669
CSUS	119612
CSCA	110007
CSUS	36969
CSUS	17085
CSUS	402
CSUS	4237
CSUS	18176
CSUS	6886
CSUS	8427
CSUS	36800
CSUS	36684
CSUS	57773
CSUS	65702
CSUS	106799
CSUS	72080
CSUS	24489
CSAU	9085
CSCA	113228
CSCA	113360
CSUS	10602
CSUS	128393
CSUS	14927
CSUS	15
CSUS	40719
CSUS	17188
CSUS	6401
CSUS	25343
CSUS	63689
CSUS	2069
CSUS	35431
CSUS	22853
CSAU	10554
CSUS	34268
CSUS	61289
CSUK	17110
CSCA	110487
CSUS	30902
CSUS	37191
CSUK	2785
CSUS	12318
CSCA	110189
CSIN	40112
CSUK	11067
CSUS	32745
CSUS	10707
CSUS	12272
CSUS	128090
CSUS	15415
CSUS	28732
CSUS	30212
CSUS	32018
CSUS	76196
CSUS	109730
CSCA	110733
CSUS	25463
CSUK	14107
CSUS	4929
CSUS	12191
CSUS	112334
CSUS	236
CSUS	114140
CSUS	132941
CSUK	41426
CSUK|CSUS	16315|35734
CSUS	126896
CSUK	17511
CSUS	20674
CSUS	39966
CSUS	36005
CSUK	22082
CSUS	18675
CSUS	5467
CSUK	16783
CSUK	1841
CSUS	110312
CSUS	434
CSUS	894
CSUS	3825
CSUS	28795
CSUS	7581
CSUS	38373
CSUS	20511
CSUS	22206
CSUS	51833
CSUS	37783
CSUS	26109
CSUS	37790
CSUS	56048
CSUS	57161
CSUS	80315
CSCA	110105
CSCA	113493
CSUS	10470
CSUS	35700
CSUS	147929
CSUS	8579
CSUS	130604
CSUS	38996
CSUS	5875
CSUS	7621
CSUS	39800
CSUS	114131
CSUS	65960
CSUS	112343
CSUS	8117
CSUS	19760
CSUS	39363
CSUS	26305
CSCA	112422
CSUS	29154
CSUS	11639
CSUS	119588
CSUS	2036
CSUS	48761
CSUS	38767
CSCA	113569
CSAU	9355
CSUS	10183
CSUK	213
CSUK	19014
CSUS	1688
CSUS	40367
CSUS	13606
CSUS	37746
CSUS	16225
CSUS	23168
CSUS	118268
CSUS	31203
CSUS	58811
CSUS	65690
CSUS	62228
CSAU	11131
CSUS	18112
CSUS	26347
CSUS	24167
CSUS	85442
CSUS	591
CSUS	65465
CSUS	29397
CSUS	34035
CSUS	40223
CSUS	34505
CSUK	38330
CSUS	24135
CSUS	18454
CSUK	40262
CSUS	74045
CSUS	624
CSUK	9204
CSUS	7636
CSUS	8185
CSAU	8042
CSUS	331
CSUS|CSAU	118988|33119
CSAU	30653
CSUS	90503
CSUS	15653
CSUS	22918
CSUS	20678
CSUS	18531
CSUS	299
CSUK	38021
CSUS	22646
CSUS	3688
CSUS	15911
CSUS	24760
CSUS	31973
CSUS	54983
CSUK	1849
CSUK	11943
CSUS	20289
CSUS	22061
CSUS	6637
CSAU	10542
CSUK	7161
CSUS	37781
CSUK	6030
CSUS	65981
CSUS	147524
CSUS	17335
CSUK	4758
CSUS	14347
CSUS	5065
CSUK	14062
CSUS	15564
CSUS	30759
CSUS	147797
CSUS	8258
CSUS	110498
CSAU	23705
CSUS	14043
CSUS	26737
CSCA	114333
CSUS	414
CSUS	38192
CSUS	121556
CSUK	10229
CSUS	5928
CSUS	18379
CSUS	20903
CSUS	1754
CSUS	30198
CSUS	68858
CSUS	3115
CSAU	13247
CSUS	3145
CSUS	33630
CSAU	31976
CSUS	6408
CSAU	14955
CSCA	110404
CSAU	12008
CSUS	39439
CSUS	13227
CSUK	3328
CSUS	8606
CSUS	14148
CSUS	31477
CSUS	129443
CSUK	5441
CSUS	23648
CSUS	3775
CSUS	3149
CSAU	8165
CSUS	2195
CSUS	17269
CSUS	8130
CSUK	44513
CSUK	5838
CSUS	57710
CSUS	6710
CSUS	11137
CSUK|CSUS	16400|90662
CSUS	2321
CSUS	10889
CSUS	16747
CSUS	17805
CSUS	12966
CSUS	17866
CSUS	17910
CSUS	37135
CSAU	32594
CSCA	112087
CSUS	16042
CSUS	15358
CSUS	7198
CSUS	21833
CSUS	32840
CSUK	9746
CSUK	10921
CSUS	1514
CSUK	13595
CSUS	24077
CSUS	10973
CSUK	4680
CSCA	116201
CSUS	27892
CSUS	17586
CSUS	8069
CSCA	110677
CSUK	2410
CSUS	118
CSUS	479
CSUS	7615
CSUS	41855
CSUS	124652
CSUS	135932
CSUS	17053
CSAU	19703
CSUS	12756
CSUS	37613
CSUK	265
CSUS	35812
CSUS	21456
CSUS	14659
CSUS	35847
CSUK	9328
CSUS	5008
CSUS	20011
CSUS	7542
CSUS	10035
CSUS	117374
CSUS	134258
CSUS	21987
CSUS	9965
CSUS	40186
CSUS	112541
CSUK	1233
CSUS	32057
CSUS	36114
CSAU	10670
CSUS	8021
CSAU	14438
CSUS	11096
CSUS	18277
CSAU	7070
CSUS	8638
CSUS	11914
CSUS	35407
CSUS	19046
CSUS	19863
CSUS	23696
CSAU	15644
CSUS	27972
CSUK	644
CSAU	14853
CSCA	116234
CSUS	12676
CSUS	35547
CSAU	7450
CSUS	1648
CSUS	22102
CSUS	5175
CSUS	26053
CSCA	114103
CSUS	1295
CSUS	134231
CSUK	24518
CSUS	8331
CSUS	13116
CSUS	25782
CSAU	14230
CSUS	21755
CSUS	40992
CSAU	8325
CSUK	10244
CSUS	36027
CSUS	10347
CSAU	14355
CSUK|CSUS	7078|106139
CSCA	110160
CSUS	10124
CSUK	4746
CSUK	652
CSUS	23335
CSUS	18215
CSUS	8057
CSUS	15575
CSUS	682
CSUS	4622
CSUS	2105
CSUK	17924
CSUS	11023
CSUS	38034
CSUS	7224
CSUS	10914
CSUS	13313
CSUS	129446
CSUS	31638
CSUS	134045
CSAU	8764
CSUS	19923
CSUS	134993
CSUS	7479
CSAU	10157
CSUK	16754
CSUS	8177
CSUS	26554
CSCA	111418
CSUS	33
CSUS	183
CSUK	667
CSUS	11991
CSUS	6928
CSUS	16581
CSUS	8121
CSUS	41702
CSUS	34030
CSUS	8681
CSUK	16996
CSAU	7738
CSUK	5338
CSUS	81008
CSUK	21110
CSUS	39507
CSUS	8294
CSUS	36498
CSAU	32837
CSUS	33725
CSUS	1985
CSUS	29872
CSUS	5984
CSUS	39385
CSCA	114956
CSCA	113071
CSUS	18065
CSUK	56
CSUS	9286
CSUK|CSUS	13427|32685
CSUK	5005
CSUS	39791
CSUS	11705
CSUS	17223
CSUS	22098
CSUS	40100
CSUS	42071
CSUS	1844
CSUK	2949
CSAU	10804
CSUK	645
CSAU	14296
CSUS	34415
CSUS	3567
CSUS	1
CSUK	485
CSUS	38371
CSUS	7593
CSCA	112736
CSAU	15650
CSUS	17911
CSUS	133481
CSUS	19098
CSUS	21742
CSUS	40135
CSUS	33550
CSUS	23034
CSUS	69785
CSUK	28244
CSUS	147809
CSUK	8298
CSUS	40540
CSUS	5277
CSUS	39456
CSUS	26844
CSUS	19062
CSUS	1897
CSUS	177
CSUK	12637
CSCA	111440
CSUK	12381
CSUS	7893
CSUK	434
CSUS	5946
CSUS	1655
CSUS	8646
CSUS	4168
CSUS	27292
CSUK	42656
CSUS	501
CSUS	5496
CSUS	1328
CSUS	1791
CSUS	8078
CSUS	19461
CSUS	12886
CSUS	18506
CSUS	66524
CSUS	88769
CSUS	116408
CSUK	188
CSUS	10674
CSAU	10810
CSUS	19427
CSUS|CSAU	116675|19808
CSUS	2010
CSAU	9612
CSUS	33269
CSUS|CSFR	45848|25199
CSUK	50717
CSUS	10780
CSUK	1768
CSUS	25421
CSUS	20373
CSUS	104
CSUS	5789
CSUK	17269
CSUS	40064
CSUS	37836
CSUS	16190
CSUS	23184
CSUS	27131
CSUK|CSUS	16542|33526
CSUK	17257
CSUK	18309
CSUK	8694
CSUS	262
CSUS	6203
CSUS	11800
CSUS	18237
CSUS	26463
CSUK	29234
CSUS	35501
CSUK	9981
CSUS	186
CSAU	7769
CSUS	1989
CSUS	39915
CSUS	13960
CSUS	116681
CSUK	10831
CSUS	30960
CSUS	1973
CSUS	12162
CSUK	1447
CSUS	29935
CSUK	7949
CSUS	12474
CSUS	3489
CSUS	35730
CSAU	9037
CSUS	12834
CSUS	18899
CSUK	4802
CSUK	4817
CSUS	6249
CSUS	1151
CSUS	1178
CSUS	37784
CSUS	17964
CSUS	31892
CSUS	29592
CSUS	2415
CSAU	8348
CSUS	17597
CSUS	37744
CSUS	8077
CSAU	14273
CSUS	153
CSUS	12015
CSUK	13804
CSUS	7849
CSUS	27913
CSUS	52697
CSUS	12689
CSUS	9606
CSUS	7406
CSUS	34610
CSUS	32824
CSUS	95
CSUS	11547
CSUK	1540
CSUK	37679
CSUK	1787
CSUS	88766
CSUS	5210
CSUS	3359
CSUS	7390
CSUS	11999
CSUS	17535
CSUS	38123
CSUS	22184
CSUS	23539
CSUS	23891
CSUS	39123
CSUS	36620
CSUS	32699
CSUS	34196
CSUS	78755
CSUS	114566
CSAU	14060
CSCA	113656
CSUS	33407
CSUK	7063
CSUS	54467
CSUS	8564
CSUS	37393
CSUS	22357
CSUS	8106
CSUK	18042
CSUS	9796
CSUS	147518
CSUS	123620
CSUS	43073
CSUS	23787
CSUS	53360
CSUS	2380
CSUS	20325
CSUS	55052
CSUS	164
CSUS	11790
CSUS	36434
CSUK	15785
CSUK	28367
CSUK	2534
CSUK	553
CSUK	2012
CSUK	33221
CSUK	11730
CSUS	1828
CSUS	2038
CSUS	4449
CSUS	6612
CSUS	9626
CSUS	12560
CSUS	121517
CSUS	16003
CSUS	18596
CSUS	23581
CSUS	26588
CSUS	31112
CSUS	78287
CSUS	32705
CSUS	77303
CSUK	940
CSUS	15325
CSAU	13390
CSUS	6862
CSUS	3973
CSUK	1909
CSUS	3491
CSUK	3846
CSUS	19499
CSUS	36964
CSUS	63317
CSUS	5826
CSUS	12725
CSUS	25073
CSUS	106826
CSUS	6661
CSCA	114733
CSUS	8190
CSUK	7403
CSUS	27849
CSUK	9305
CSUK	286
CSUK	554
CSUK	24233
CSUK	31994
CSUK	5219
CSUS	6189
CSUS	1542
CSUS	2083
CSUS	36669
CSUS	10845
CSUS	11915
CSUS	18831
CSUS	24622
CSUS	29300
CSAU	7271
CSCA	111057
CSUS	148022
CSUK	2477
CSUS	35581
CSUS	20329
CSUK	3974
CSUS	37533
CSUS	3899
CSUK	4735
CSUS	4270
CSAU	15827
CSUS	11039
CSUS	35447
CSUS	15270
CSCA	115106
CSUS	32111
CSUS	83816
CSUK	2692
CSUS	7216
CSUS	11088
CSUS	3000
CSUS	35330
CSUK	13972
CSUK	15369
CSUK	2911
CSUK	6006
CSUS	38832
CSUS	2964
CSUS	18117
CSUS	12971
CSUS	16404
CSUS	37094
CSUS	36512
CSUS	33173
CSUS	36748
CSUS	7240
CSUS	33763
CSUS	30308
CSUS	19466
CSUS	5712
CSAU	14188
CSUS	7684
CSUK	9380
CSAU	7731
CSUS	25355
CSUS	23396
CSUS	147521
CSUS	87743
CSUS	32832
CSUK	2419
CSUS	8284
CSUS	21532
CSUK	12495
CSUK	3416
CSUS|CSFR	7|22093
CSUS	383
CSUS	889
CSUS	3438
CSUS	1181
CSUS	6297
CSUS	35047
CSUS	17271
CSUS	19957
CSUS	116678
CSUS	8099
CSUS	10145
CSUS	12624
CSUS	37005
CSUS	37472
CSUS	129467
CSUS	23303
CSUS	131654
CSUS	147626
CSUS	29279
CSUK	9504
CSUS	32014
CSUS	15074
CSUS	37757
CSUK	1331
CSUS	8874
CSUS	1190
CSUS	23461
CSUK	19099
CSUS	17553
CSUS	64
CSUK	21896
CSUS	20822
CSUK	45035
CSUS	9327
CSUS	67424
CSUS	20057
CSUS	18772
CSUK	1010
CSUK	362
CSUK	1550
CSUK	15174
CSUK	15344
CSUK	45140
CSUK	2141
CSUK|CSUS	7814|106127
CSUK	462
CSUS	16848
CSUS	5986
CSUS	18988
CSUS	8137
CSUS	39736
CSUS	9921
CSUS	11018
CSUS	12078
CSUS	12928
CSUS|CSAU	21780|7031
CSUS	26750
CSUS	29565
CSUS	88613
CSUS	70217
CSUS	88145
CSAU	7071
CSAU	14981
CSAU	14236
CSAU	18701
CSCA	110279
CSCA	114957
CSCA	114965
CSUS	20249
CSUS	5379
CSUS	19314
CSAU	8669
CSUS	10166
CSUS	17816
CSAU	11603
CSUS	317
CSUS	12765
CSUS	1240
CSUS	590
CSUK	8780
CSUS	19488
CSUK	7896
CSUS	14218
CSUS	90002
CSUS	5401
CSUS	18451
CSUS	36454
CSUS	4552
CSUS	18476
CSUK	41
CSUK	811
CSUK	1417
CSUK	1433
CSUK	3050
CSUK	4663
CSUK	13373
CSUK	17178
CSUS	30
CSUS	6345
CSUS	708
CSUS	38536
CSUS	1087
CSUS	1146
CSUS	3453
CSUS	1525
CSUS	1789
CSUS	12199
CSUS	6113
CSUS	5894
CSUS	7712
CSUS	4336
CSUS	4848
CSUS	9742
CSUS	13605
CSUS	12523
CSUS	13410
CSUS	16618
CSUS	41016
CSUS	10103
CSUS	32865
CSUS	66368
CSAU	14352
CSAU	16184
CSUS	13963
CSUS	10893
CSAU	14609
CSUS	17881
CSUK	1141
CSUS	6640
CSUS	963
CSUS	24640
CSUS	36574
CSAU	11127
CSUS	20804
CSUS	15431
CSAU	7574
CSUS	40070
CSUS	19246
CSUK	12278
CSUS	2605
CSAU	10244
CSUS	403
CSUS	13010
CSUS	16846
CSUK	6980
CSUK	39349
CSUS	1768
CSUK	3414
CSCA	116825
CSUS	16570
CSUK	1733
CSUK	16232
CSUK	15355
CSUK	16532
CSUK	2302
CSUK	3290
CSUK	16712
CSUK	447
CSUS	595
CSUS	19272
CSUS	2638
CSUS	6679
CSUS	9764
CSUS	11211
CSUS	11473
CSUS	12862
CSUS	15327
CSUS	15903
CSUS	38136
CSUS	88616
CSAU	7846
CSAU	10555
CSAU	10947
CSAU	14391
CSAU	14935
CSAU	14378
CSCA	112528
CSUS	29657
CSUS	22372
CSUS	6648
CSUS	18060
CSUK	1361
CSUS	12643
CSUS	22055
CSUS	34421
CSUS	34260
CSUS	4570
CSUS	27130
CSUK	1484
CSUK	859
CSUS	9735
CSUS	91
CSUS	52709
CSUS	473
CSUS	37337
CSCA	110057
CSUS	55868
CSUS	16010
CSAU	31016
CSUS	1095
CSUS	7756
CSUS	12279
CSUS	40484
CSUS	39158
CSUS	5446
CSUK	8061
CSUK	488
CSUK	515
CSUK	830
CSUK	1204
CSUK	1703
CSUK	1737
CSUK	13271
CSUK	13587
CSUK	49970
CSUK	17865
CSUK	18201
CSUK	19091
CSUK	29507
CSUK	40295
CSUK	3720
CSUK	4017
CSUK	5143
CSUK	9148
CSUK	8864
CSUK	17621
CSUS	192
CSUS	4045
CSUS	3808
CSUS	1130
CSUS	16843
CSUS	17714
CSUS	44834
CSUS	4969
CSUS	6668
CSUS	7867
CSUS	8012
CSUS	8694
CSUS	10852
CSUS	11344
CSUS	12173
CSUS	13177
CSUS	14476
CSUS	17844
CSUS	53504
CSUS	25563
CSUS	19602
CSUS	7585
CSUS	89663
CSUS	27022
CSUS	30378
CSUS	37743
CSUS	35769
CSUS	112235
CSUS	110441
CSAU	7408
CSAU	15878
CSAU	8073
CSAU	10476
CSAU	13439
CSCA	115280
CSUK	1285
CSUK	1199
CSUS	7808
CSUS	5639
CSUK	50753
CSCA	112447
CSAU	7064
CSCA	114691
CSUS	20458
CSUS	1385
CSUK	6265
CSUS	17953
CSCA	115132
CSUS	17210
CSUK	2880
CSUS	20858
CSUS	6310
CSUK	11626
CSAU	9469
CSUS	19068
CSCA	114107
CSUS	9757
CSUS	19386
CSUS	29438
CSUS	132875
CSUK	127
CSUK	3348
CSUK	18876
CSUK	17026
CSUK	813
CSUS	20705
CSAU	6958
CSUK	959
CSUK	49112
CSUK	529
CSUK	625
CSUK	22940
CSUK	1512
CSUK	1720
CSUK	15485
CSUK	16163
CSUK	20068
CSUK	30611
CSUK	30758
CSUK	1954
CSUK	2130
CSUK	3663
CSUK	3847
CSUK	4689
CSUK	4786
CSUK	7825
CSUK	7226
CSUS	3504
CSUS	3745
CSUS	3557
CSUS	143009
CSUS	3323
CSUS	8710
CSUS	8774
CSUS	9127
CSUS	9709
CSUS	9740
CSUS	9788
CSUS	81116
CSUS	10455
CSUS	10912
CSUS	34950
CSUS	14695
CSUS	17526
CSUS	18228
CSUS	4588
CSUS	20382
CSUS	21107
CSUS	34781
CSUS	29579
CSUS	25734
CSUS	28307
CSUS	33193
CSUS	35897
CSUS	36215
CSAU	9390
CSAU	15479
CSCA	115898
CSIN	38645
CSUS	5700
CSUS	15657
CSCA	113297
CSUS	25679
CSUS	125339
CSUK	13996
CSUS	11859
CSUS	31077
CSUS	5028
CSUS	147368
CSUS	40667
CSUS	21856
CSUS	33449
CSUS	15957
CSUS	9835
CSUS	4000
CSUK	707
CSUS	11931
CSUS	2498
CSUS	6974
CSUS	6443
CSUK	18712
CSUK	5403
CSUS	15049
CSAU	13382
CSUK	40961
CSUS	8590
CSUK	16229
CSUS	17229
CSUS	24182
CSUS	6933
CSUS	85538
CSUS	281
CSUK	7738
CSUK	273
CSUK	487
CSUK	516
CSUK	545
CSUK	1216
CSUK	1275
CSUK	1413
CSUK	1705
CSUK	13796
CSUK	42764
CSUK|CSUS	12552|106133
CSUK	17074
CSUK	15343
CSUK	25439
CSUS	3826
CSUK	16308
CSUK	40427
CSUK	45266
CSUK	15888
CSUK	3463
CSUK	4641
CSUK	4933
CSUK	5327
CSUK	5331
CSUK	6541
CSUK	8470
CSUK	8921
CSUK	8939
CSUK	8987
CSUK	9544
CSUK	16818
CSUK	16335
CSUK	16484
CSUS	112
CSUS	3589
CSUS	440
CSUS	1740
CSUS	1765
CSUS	2595
CSUS	5002
CSUS|CSFR	119555|27020
CSUS	7168
CSUS	8135
CSUS	11900
CSUS	9744
CSUS	9897
CSUS	10353
CSUS	10779
CSUS	11124
CSUS	12376
CSUS	13246
CSUS	15038
CSUS	15240
CSUS	15624
CSUS	16177
CSUS	19031
CSUS	20100
CSUS	19486
CSUS	20646
CSUS	21480
CSUS	21734
CSUS	27896
CSUS	33459
CSUS	40966
CSUS	36722
CSAU	7059
CSAU	7984
CSAU	14773
CSAU	13774
CSAU	24548
CSAU	13959
CSCA	110194
CSCA	110289
CSCA	115158
CSUS	21746
CSUS	37222
CSUS	11368
CSUS	21167
CSUS	31165
CSUS	147743
CSUS	28464
CSUS	34620
CSUK	2791
CSUS	41339
CSUS	24204
CSAU	15614
CSUK	12556
CSUK	15963
CSUS	34927
CSUK	2404
CSUS	40122
CSUS	18264
CSUK	294
CSIN	39793
CSCA	110775
CSUK	95
CSUK	937
CSUK	1013
CSUK	193
CSUK	240
CSUK	291
CSUK	319
CSUK	408
CSUK	800
CSUK	850
CSUK	1271
CSUK	15448
CSUK	15982
CSUK	2058
CSUK	38120
CSUK	38600
CSUK	1820
CSUK	1824
CSUK	1826
CSUK	1985
CSUK|CSDE	2123|35039
CSUK	2685
CSUK	17414
CSUK	2819
CSUK	7702
CSUK	3628
CSUK	7272
CSUK	3931
CSUK	3955
CSUK	7498
CSUK	6499
CSUK	4332
CSUK|CSUS	5052|106454
CSUK	7780
CSUK	44183
CSUK	22181
CSUK	7987
CSUK	9043
CSUK	42884
CSUK	17608
CSUK	8486
CSUK	8591
CSUK	9012
CSUK	9199
CSUK	9463
CSUK	10489
CSUK|CSUS	10984|106331
CSUK	20588
CSUK	11400
CSUK	11654
CSUK	2008
CSUS	182
CSUS	117779
CSUS	17143
CSUS	2721
CSUS	2769
CSUS	3147
CSUS	4171
CSUS	5376
CSUS	5663
CSUS	6412
CSUS	7242
CSUS|CSDE	16739|12785
CSUS	8233
CSUS	8490
CSUS	9010
CSUS	17136
CSUS	9829
CSUS	10034
CSUS	12120
CSUS	14844
CSUS	41303
CSUS	15902
CSUS	147587
CSUS	16205
CSUS	19029
CSUS	20541
CSUS	146975
CSUS	22158
CSUS	23622
CSUS	51848
CSUS	36802
CSUS	34763
CSUS	92423
CSUS	35845
CSUS	36219
CSUS	62045
CSUS	111422
CSUS	114803
CSAU	6979
CSAU	7049
CSAU	9103
CSAU	10834
CSAU	14925
CSAU	15608
CSAU	31550
CSIN	35390
CSCA	110654
CSCA	115895
CSCA	114000
CSUK	4643
CSUK	7350
CSUS	15613
CSUS	147494
CSUK	2808
CSUS	24248
CSUK	19816
CSUS	20785
CSUK	11848
CSAU	11269
CSUS	10506
CSAU	36746
CSUK	50891
CSUK	5123
CSUS	40826
CSUS	37261
CSUK	2403
CSUK	1621
CSUK	2206
CSUK	8930
CSUS	31595
CSUK	17
CSUK	40
CSUK	1914
CSUK	121
CSUK	137
CSUK	221
CSUK	222
CSUK	165
CSUK	171
CSUK	209
CSUK	244
CSUK	6890
CSUK	317
CSUK	327
CSUK	329
CSUK	436
CSUK	452
CSUK	508
CSUK	555
CSUK	664
CSUK	1605
CSUK	735
CSUK	794
CSUK	795
CSUK	3858
CSUK	1122
CSUK	1366
CSUK	1551
CSUK	1697
CSUK	17056
CSUK	18028
CSUK	12479
CSUK	16048
CSUK	25061
CSUK	13369
CSUK	16311
CSUK	13497
CSUK	13774
CSUK	16881
CSUK	19819
CSUK	25328
CSUK	4100
CSUK	16412
CSUK	16688
CSUK	17618
CSUK	20845
CSUK	27716
CSUK	27914
CSUK	28505
CSUK	30236
CSUK	44825
CSUK	36263
CSUK	39005
CSUK	39026
CSUK	40325
CSUK	41219
CSUK	43376
CSUK	43628
CSUK	1843
CSUK	1894
CSUK	1898
CSUK	2021
CSUK	2086
CSUK	2136
CSUK	2178
CSUK	2243
CSUK	2299
CSUK	2407
CSUK	2448
CSUK	2475
CSUK	13119
CSUK	2761
CSUK	2773
CSUK	2869
CSUK	2903
CSUK	2929
CSUK	3238
CSUK	3918
CSUK	14038
CSUK	3937
CSUK	7504
CSUK	4163
CSUK	11316
CSUK	4339
CSUK	4859
CSUK	4881
CSUK	4892
CSUK	5065
CSUK	5341
CSUK	5583
CSUK	5608
CSUK	5867
CSUK	5883
CSUK	5955
CSUK	5988
CSUK	6111
CSUK	6310
CSUK	16243
CSUK	6600
CSUK	7007
CSUK	7105
CSUK	7351
CSUK	7375
CSUK	7392
CSUK	7426
CSUK	16579
CSUK	7912
CSUK	8272
CSUK	53
CSUK	2827
CSUK	4269
CSUK	8446
CSUK	8472
CSUK	8592
CSUK	9369
CSUK	8705
CSUK	9415
CSUK	19712
CSUK	9223
CSUK|CSAU	10508|32852
CSUK	10515
CSUK	11439
CSUK	11850
CSUK	1570
CSUK	16713
CSUK	19245
CSUS	3003
CSUS	770
CSUS	3475
CSUS	1028
CSUS	4038
CSUS	1414
CSUS	14122
CSUS	5985
CSUS	35915
CSUS	5939
CSUS	2677
CSUS	4296
CSUS	16685
CSUS	7438
CSUS	9958
CSUS	10357
CSUS	10465
CSUS	13460
CSUS	19651
CSUS	23726
CSUS	30814
CSUS	57563
CSUS	112622
CSAU	6925
CSAU	7042
CSAU	19811
CSAU	7349
CSAU	7690
CSAU	9063
CSAU	7938
CSAU	14795
CSAU	12469
CSAU	9253
CSAU	9263
CSAU	9717
CSAU	14213
CSAU	24545
CSAU	14613
CSAU	11805
CSAU	6919
CSAU	13434
CSAU	12123
CSAU	12373
CSAU	13787
CSAU	14457
CSIN	35246
CSIN	37634
CSIN	37415
CSCA	110377
CSIN	39557
CSCA	110680
CSCA	110713
CSIN	40619
CSIN	50738
CSCA	111313
CSCA	113050
CSCA	115910
CSUS	8613
CSUS	36655
CSUK	3956
CSUK	74
CSUK	2237
CSUK	7097
CSUK	17971
CSUS	147806
CSUK	40331
CSUK	2205
