CSUS10375,1983,C
CSUS35759,1994,C
CSUS54884,2014,C
CSUS30279,2009,B
CSUS36485,2010,C
CSUS133406,2016,C
CSAU15779,413,B
CSUS22058,2008,C
CSUS17717,2006,B
CSUS9301,2004,C
CSUS40103,2011,C
CSUS66041,2015,C
CSUS52652,2013,A
CSUS49280,2012,A
CSUS17306,2005,A
CSUS147848,2017,B
CSUS18244,2007,B
CSUK22190,515,C
CSUS17474,2023,B
CSUS37791,2029,C
CSUS4536,2019,C
CSUS10966,2022,C
CSUS10699,2021,A
CSAU8382,410,A
CSUK11828,513,B
CSUS10281,2020,C
CSUS34254,2027,B
CSUK42170,554,C
CSUS26735,2025,C
CSUS67661,2031,C
CSUS21748,2024,C
CSUS28624,2026,C
CSUS37823,2030,C
CSUS34930,2028,A
CSUS1787,2018,A
CSUK42182,555,B
CSUS36358,2041,B
CSUS37477,2042,B
CSUS58901,2043,B
CSUK897,549,C
CSUS8625,2034,B
CSUS10678,2036,B
CSUS23667,2038,C
CSUS43,2032,C
CSUS32833,2039,A
CSUS33054,2040,C
CSUS10307,2035,C
CSUS67967,2044,C
CSUS142163,2045,C
CSUS1259,2033,C
CSUS14602,2037,C
CSUS18934,2050,C
CSUS27279,2051,C
CSUS34936,2054,C
CSUS35923,2055,C
CSUS18463,2049,A
CSUK50756,556,A
CSAU7302,409,B
CSUS36136,2056,B
CSUS74675,2058,C
CSUS13644,2048,B
CSUS11495,2047,C
CSUK18566,551,C
CSUK20739,552,C
CSUS1781,2046,B
CSUS89351,2059,C
CSUS28036,2052,C
CSUS32637,2053,C
CSUS56978,2057,C
CSUS37376,2069,A
CSUS147740,2073,A
CSUS6204,2062,B
CSUK17973,550,C
CSUS37878,2070,B
CSUS18552,2066,C
CSUS29470,2067,C
CSUS69350,2071,C
CSUS15594,2064,C
CSUS1033,2060,B
CSUS17176,2065,B
CSUK272,547,B
CSAU7130,408,C
CSUS10542,2063,C
CSUK40232,553,C
CSUS76763,2072,C
CSUS31582,2068,B
CSUS1691,2061,C
CSUS27586,2081,C
CSUS35315,2084,C
CSUS17471,2079,C
CSUS39724,2085,B
CSUS30018,2082,C
CSUS34667,2083,C
CSUS57068,2087,C
CSAU31370,416,C
CSCA110310,299,C
CSUS3978,2076,B
CSUS393,2074,B
CSUS1048,2075,B
CSUS55718,2086,B
CSAU16475,414,B
CSUS9710,2078,B
CSUK798,548,C
CSUS25044,2080,B
CSUS8857,2077,B
CSUS146444,2101,B
CSUS33676,2096,C
CSUS36835,2097,B
CSUS18665,2093,C
CSCA112982,302,C
CSUS18089,2092,C
CSUS70682,2098,C
CSUS130859,2099,C
CSUS30809,2094,B
CSUS14704,2090,C
CSUS32660,2095,B
CSCA114753,305,B
CSCA110697,300,C
CSUS12324,2089,C
CSUS138233,2100,C
CSUS16111,2091,C
CSUS4088,2088,B
CSAU21524,415,B
CSUK12272,592,C
CSUS12241,3432,C
CSUS28802,2110,C
CSUS23623,2107,C
CSUS5273,2103,C
CSUK16959,594,C
CSUS3490,2102,C
CSUS17634,3449,C
CSUS12518,2105,C
CSUS27020,2109,C
CSUS30491,2111,C
CSUS36477,2113,C
CSUS33097,2112,C
CSUS135368,2115,A
CSUS11650,2104,B
CSUK15919,593,C
CSUS87917,2114,C
CSCA113863,343,B
CSUS12857,2106,C
CSUS26922,2108,B
CSUS35664,2123,C
CSUS25208,2117,C
CSUS35150,2122,C
CSUS10434,2116,A
CSUS57977,2127,C
CSCA111562,340,C
CSUK2828,591,B
CSUS37520,2125,C
CSUS146159,2129,C
CSUS25582,2118,C
CSUS25892,2119,C
CSUS37499,2124,C
CSUS33168,2120,C
CSUS55931,2126,C
CSUS33935,2121,B
CSUS136268,2128,B
CSUS17673,2133,B
CSUS31938,2138,C
CSUK17051,595,C
CSUS119567,2143,B
CSUS37204,2140,B
CSUS17126,2131,C
CSUS17207,2132,C
CSUS28982,2136,A
CSUS1297,2130,B
CSUS17870,2134,B
CSUS35958,2139,B
CSUS88787,2142,C
CSUS20634,2135,C
CSUS29086,2137,C
CSUS76055,2141,C
CSUS80150,2156,C
CSCA115175,345,C
CSUS417,2146,B
CSUS129,2145,B
CSUS16518,2150,B
CSUS83888,2157,C
CSUS8626,2148,C
CSUS35752,2152,C
CSCA110002,337,C
CSUS36045,2153,C
CSUS11198,2149,B
CSUS37789,2154,C
CSUS75485,2155,C
CSAU7069,407,B
CSUK26000,596,C
CSUK2515,590,C
CSUS122,2144,C
CSUS1278,2147,C
CSUS17693,2151,C
CSUS7843,2160,B
CSUS36589,2167,C
CSUS39692,2169,C
CSUS30056,2164,C
CSUS77897,2170,C
CSUS41,2158,C
CSUS37098,2168,A
CSUS34213,2165,B
CSUS36138,2166,B
CSUS120743,2171,C
CSUS12011,2162,C
CSUS19685,2163,B
CSUS7103,2159,C
CSUS11528,2161,C
CSUS19739,2179,C
CSUS146531,2184,B
CSUS40444,2180,C
CSUS147359,2185,C
CSUK2455,589,A
CSUS19726,2178,B
CSUS116888,2182,B
CSUS112367,2181,C
CSUS18975,2177,C
CSUS10140,2175,C
CSCA113187,341,C
CSUK2014,588,B
CSUS140996,2183,C
CSCA117971,346,C
CSUS1314,2173,C
CSUS903,2172,A
CSAU13050,411,C
CSAU14141,450,C
CSUK1845,587,B
CSUS6179,2174,B
CSUS10817,2176,B
CSUS98732,2196,C
CSUS132923,2199,C
CSUS18192,2189,C
CSUS17350,2187,C
CSUS121637,2198,C
CSUS30098,2191,C
CSUK16529,632,B
CSUK3983,628,B
CSUS33690,2192,C
CSUS18108,2188,C
CSUS69602,2195,C
CSUS179,2186,C
CSUS27441,2190,C
CSUS39709,2193,C
CSUS118628,2197,C
CSUK16505,631,C
CSUS64775,2194,C
CSUS77,2200,C
CSUS1801,2202,B
CSUS13705,2205,C
CSUS24024,2209,C
CSUS22068,2208,C
CSUS25422,2211,C
CSUS24711,2210,B
CSUS11885,2204,B
CSUS66419,2213,C
CSUS280,2201,C
CSUS17738,2206,C
CSUK172,1702,B
CSCA113394,342,C
CSUS39400,2212,C
CSUS21021,2207,C
CSUS5987,2203,C
CSUS125714,2226,B
CSUS56051,2222,C
CSUS89090,2223,B
CSAU14664,453,C
CSUS1905,2215,B
CSUS7616,2216,C
CSUS483,2214,A
CSUS37297,2220,A
CSAU31838,456,B
CSAU9189,448,B
CSUS11156,2217,C
CSUS51665,2221,B
CSUS32424,2219,C
CSUS140666,2227,C
CSUS23936,2218,B
CSUS113618,2224,C
CSUK2667,627,C
CSUS119624,2225,C
CSUS12308,2230,B
CSUS12468,2232,C
CSAU10259,449,A
CSUS36135,2238,B
CSUS52505,2239,B
CSAU14260,452,C
CSAU20591,454,B
CSUS12864,2233,C
CSUS12319,2231,C
CSUS10595,2229,B
CSUS18349,2235,C
CSCA114289,344,B
CSUS11220,3446,C
CSUS145307,2241,C
CSCA110325,339,C
CSUS35073,2237,B
CSUS9563,2228,C
CSUS13449,2234,C
CSUS75530,2240,C
CSAU21470,455,C
CSUS19552,2236,C
CSAU8585,447,A
CSAU14242,451,B
CSUS1014,2243,C
CSCA110151,338,C
CSUS26258,2249,C
CSUK4922,629,B
CSUS18957,2246,C
CSUS37739,2251,C
CSUK7575,630,C
CSUS7342,2244,C
CSUS20374,2247,C
CSUS25236,2248,C
CSUS16669,2245,C
CSUS130556,2255,C
CSUS244,2242,B
CSUS127814,2254,C
CSUS34989,2250,B
CSUS120629,2253,C
CSUK19543,635,C
CSUS71057,2252,C
CSUS133391,2268,C
CSUK16588,633,C
CSUS11170,2257,C
CSUS40417,2261,C
CSUS48608,2262,C
CSUS59714,2263,C
CSUS74840,2265,C
CSCA110617,379,C
CSUS118388,2266,C
CSUK17276,1703,B
CSUK32942,636,B
CSUS132863,2267,C
CSUS30926,2259,C
CSUS70844,2264,C
CSUS141488,2269,B
CSUS10930,2256,B
CSUS34051,2260,C
CSUS16363,2258,C
CSUS21947,2275,B
CSUK17168,634,C
CSUK22178,673,C
CSUS17536,2273,B
CSUS23889,2276,C
CSUS119603,2283,A
CSUS118835,2282,B
CSUS115316,2281,C
CSUS110750,2280,C
CSUS17937,2274,C
CSUS13368,2272,C
CSUS24098,2277,C
CSUS8107,2270,B
CSUS13273,2271,C
CSUS40593,2279,C
CSUS29874,2278,C
CSUS56612,2297,C
CSUS39284,2295,B
CSAU10676,493,B
CSUK1092,667,B
CSUS17304,2289,C
CSCA110176,377,B
CSUS385,2284,C
CSCA110870,383,C
CSCA112412,384,C
CSUS6239,2286,C
CSUS19769,2290,C
CSUS36775,2294,B
CSUS13740,2288,C
CSUS45257,2296,C
CSUS25654,2292,B
CSUS20888,2291,B
CSUS8082,2287,C
CSCA110772,381,B
CSUS2574,2285,C
CSUK20815,672,C
CSUS33228,2293,C
CSUK1279,668,C
CSUK41246,674,C
CSUS27125,2303,C
CSUS1140,2298,C
CSUS7854,2299,C
CSUS17739,2301,C
CSUS19666,3450,C
CSUS20404,2302,B
CSUS37603,2307,C
CSUS67547,2310,C
CSUS76013,2311,C
CSUS10975,2300,B
CSUS29490,2305,A
CSUS61025,2309,B
CSUK18213,1704,B
CSUS39379,2308,B
CSUS36134,2306,C
CSCA115021,386,C
CSUS28008,2304,C
CSUS21,2312,C
CSUS53705,2323,C
CSUK5029,670,C
CSUS106616,2324,C
CSUS140138,2325,C
CSUK3191,669,C
CSUS3022,2315,C
CSUK120,665,B
CSUS33038,2319,C
CSUS18137,2317,C
CSUS36569,2321,C
CSUS428,2313,B
CSUS1769,2314,B
CSUS38429,2322,C
CSUS36542,2320,B
CSUS16129,2316,B
CSUS25344,2318,C
CSUS77597,2337,C
CSUS88868,2338,C
CSCA113079,385,B
CSUS20498,2329,C
CSUS360,2327,C
CSUS25165,2330,A
CSUS31090,2332,A
CSUS37524,2335,A
CSUS61115,2336,B
CSUS297,2326,B
CSUS33670,2333,C
CSUS36567,2334,C
CSUS37316,3452,B
CSUS29852,2331,C
CSUS126449,2339,C
CSUS5472,2328,C
CSUS16816,2347,C
CSUS55871,2351,C
CSUS14848,2346,C
CSUS497,2340,C
CSUS1339,2341,B
CSUS10494,2344,C
CSUS36166,2349,C
CSUS38139,2350,C
CSCA110326,378,C
CSUS147332,2352,A
CSUS14239,2345,A
CSUS18526,2348,A
CSUS147428,2353,B
CSAU7329,487,C
CSUK738,666,C
CSUS9913,2343,C
CSUK17379,671,C
CSUS7663,2342,C
CSCA110821,382,C
CSUS30361,2363,C
CSUS31035,2364,C
CSUS10489,2357,C
CSUS10993,2358,C
CSUK13045,681,B
CSUK2052,675,C
CSUS1893,2354,B
CSUS41070,2365,B
CSUS11142,2360,C
CSUS27026,2362,C
CSUS26260,2361,C
CSUS41639,2366,C
CSUS5552,2355,A
CSAU9786,492,A
CSUS130211,2367,A
CSUS5900,2356,A
CSUS11139,2359,A
CSUS37031,2378,C
CSUK5010,678,C
CSUS17316,2374,B
CSUS4202,2369,C
CSUS19776,2375,C
CSUS5953,2370,C
CSUS11329,3447,C
CSUS10421,2372,C
CSUS30423,2377,C
CSUS41252,2380,C
CSCA110696,380,C
CSUS223,2368,C
CSUS9616,2371,B
CSUS147389,2381,C
CSUS13592,2373,C
CSUS25129,2376,C
CSUS39501,2379,C
CSUS36972,2391,C
CSUS17058,2384,A
CSUS38147,2393,A
CSUS17213,2385,A
CSUS20964,2389,A
CSUS145004,2396,C
CSUS37843,2392,C
CSAU9168,491,B
CSUS586,2382,C
CSUS85502,2395,B
CSUS48689,2394,C
CSUS11750,2383,C
CSUS17899,2388,C
CSUS17659,2387,C
CSUS17537,2386,C
CSUS27702,2390,C
CSUS147578,2397,C
CSUK4091,677,B
CSUS37186,2409,B
CSCA114231,425,C
CSUS83336,2411,C
CSUS1334,2400,C
CSUK7452,680,C
CSUS18164,2407,C
CSUS4368,2401,B
CSAU14490,494,C
CSUS37693,2410,C
CSUK2343,676,C
CSUS3200,3445,C
CSUS6663,2404,B
CSUS13156,2406,C
CSUS8015,2405,C
CSUS105,2398,C
CSUS4975,2402,C
CSUS1238,2399,C
CSUS5486,2403,B
CSUS36475,2408,C
CSUS10148,2413,C
CSUS39975,2418,C
CSUS36556,2417,C
CSUS77594,2420,C
CSUS78800,2421,C
CSUS84341,2422,C
CSUS500,2412,C
CSAU36188,496,C
CSAU8950,490,A
CSCA110365,420,A
CSUK45272,684,A
CSUS65051,2419,B
CSUS26150,2415,B
CSUS13887,2414,B
CSUS147527,2424,B
CSUS110927,2423,C
CSCA110186,418,C
CSUS32989,2416,C
CSUK17710,683,B
CSUS87110,2435,C
CSUS6432,2426,C
CSUS23995,2430,C
CSUS69518,2434,C
CSAU7457,488,C
CSUS112064,2436,C
CSUS15888,2429,C
CSUS10607,2428,A
CSUS3689,2425,A
CSUS140735,2437,C
CSUS37779,2433,C
CSUS7882,2427,C
CSUS36131,2432,C
CSUS24600,2431,C
CSUK15279,682,C
CSUS26345,2443,C
CSUS19459,2441,C
CSUS178,2438,B
CSUS772,2439,C
CSUS59573,2448,B
CSUS33973,2445,B
CSUS12881,2440,C
CSUS21756,2442,C
CSUS32677,2444,C
CSUS70112,2449,B
CSUS99545,2450,C
CSUS35913,2447,C
CSUK6270,679,A
CSUS35571,2446,A
CSUS76583,2463,B
CSUS36185,2457,B
CSUS1206,2451,B
CSAU25406,495,C
CSUS13184,2455,C
CSUS17102,2456,C
CSAU8409,489,C
CSUK7277,709,C
CSUS54845,2462,C
CSUK10357,710,C
CSUS36724,2458,C
CSUS39390,2461,C
CSUS37321,2459,B
CSUS37666,2460,C
CSCA110789,422,C
CSUS9288,2454,B
CSUS1294,2452,C
CSUS8798,2453,C
CSUS9077,2466,B
CSUS11588,2468,C
CSUS18560,2470,C
CSUS41050,2473,C
CSUS59711,2474,C
CSCA115082,426,C
CSUS40965,2472,C
CSAU7024,527,A
CSAU8670,528,A
CSUS5346,2465,B
CSAU11040,532,B
CSUS16851,2469,C
CSUS10404,2467,C
CSUS1188,2464,B
CSUS18796,2471,C
CSUS83861,2475,C
CSUS130136,2476,C
CSUS40985,2485,C
CSUS1986,2478,C
CSAU9261,529,C
CSUS35755,2482,C
CSUK7247,708,C
CSUS39554,2484,C
CSUS10,2477,B
CSUS13481,2480,C
CSUS38446,2483,C
CSUS116684,2490,C
CSUS90077,2489,C
CSUS11521,2479,C
CSUS26667,2481,C
CSUS44168,2486,C
CSUS64541,2487,C
CSUS86429,2488,C
CSCA110620,421,C
CSUS6665,2494,A
CSUS79424,2499,B
CSUS129506,2502,B
CSUS23408,2496,B
CSUS24458,2497,C
CSUS137585,2503,C
CSUK17944,713,C
CSUS381,2492,C
CSUS116810,2501,B
CSCA112297,423,C
CSUS89180,2500,C
CSUK94,705,C
CSUS146978,2504,C
CSUK14858,711,C
CSUK15624,712,C
CSUS283,2491,C
CSUS1845,2493,C
CSUS17440,2495,C
CSUS25884,2498,C
CSUS26019,2509,C
CSUS29638,2510,C
CSUS33258,2511,C
CSUS33271,2512,C
CSUS39391,2516,C
CSUS37090,2515,C
CSUS56816,2517,C
CSUS59066,2518,C
CSCA110016,417,C
CSCA114142,424,C
CSUS35971,2514,C
CSUS4267,2505,A
CSAU16274,535,A
CSUS25704,2508,B
CSUS12534,2507,B
CSAU15386,534,C
CSUS35272,2513,C
CSUS11581,2506,C
CSUS36754,2529,C
CSUS19252,2525,C
CSCA110322,419,C
CSUS138089,2533,C
CSUS120713,2532,B
CSUS12256,2522,C
CSUK5070,706,B
CSUS525,2519,C
CSUS1075,2520,C
CSUS1132,2521,B
CSUS90533,2530,B
CSUS12715,2523,C
CSUS35622,2528,C
CSUS17488,2524,B
CSUS90551,2531,C
CSUS25271,2526,C
CSUS26166,2527,C
CSUS85298,2545,C
CSAU9490,530,C
CSUS6194,2535,C
CSUK5952,707,C
CSCA117944,466,C
CSUK21364,714,C
CSUS22365,2541,C
CSUS81032,2544,C
CSUS133241,2547,C
CSUK11498,741,C
CSUK6195,739,C
CSUK7032,740,C
CSCA110807,461,C
CSUS19870,2540,C
CSUS1401,2534,C
CSUK13440,742,C
CSUS125318,2546,C
CSUS9253,2536,B
CSUS11107,2537,C
CSUS11819,2538,C
CSUS14321,2539,C
CSUS40322,2542,C
CSUS75539,2543,C
CSUS57293,2559,C
CSAU19841,536,B
CSUS3031,2548,B
CSUS38825,2558,C
CSUS16210,2556,C
CSCA113592,464,C
CSUK11876,1715,C
CSUS6923,2550,C
CSUS8209,2551,B
CSAU14814,533,C
CSUK3972,738,C
CSAU10870,531,C
CSUS64685,2560,C
CSCA110218,459,C
CSUK3230,736,C
CSUS24737,2557,C
CSUS5763,2549,C
CSUS11586,2552,C
CSUS11804,2553,B
CSUS11836,2554,C
CSUS145805,2561,C
CSUS14304,2555,C
CSUS20828,2568,C
CSUS21506,2569,C
CSUS27216,2571,C
CSUS35449,2572,C
CSUS121076,2575,C
CSUS12853,2564,C
CSAU11258,573,C
CSUS10495,2563,B
CSUK3304,737,B
CSUS36547,2573,B
CSUS25554,2570,B
CSUS89689,2574,B
CSUS4134,2562,C
CSUS15257,2567,B
CSUS13245,2565,C
CSUS13755,2566,C
CSUS131204,2590,C
CSUS2672,2577,C
CSUS35875,2584,C
CSUS28912,2583,C
CSCA114211,465,C
CSAU16244,574,C
CSUS58499,2588,C
CSUK19669,744,C
CSUS119612,2589,C
CSCA110007,457,C
CSUS36969,2587,C
CSUS17085,2581,C
CSUS402,2576,B
CSUS4237,2578,C
CSUS18176,2582,B
CSUS6886,2579,C
CSUS8427,2580,C
CSUS36800,2586,C
CSUS36684,2585,C
CSUS57773,2600,C
CSUS65702,2602,C
CSUS106799,2604,C
CSUS72080,2603,C
CSUS24489,2597,C
CSAU9085,568,C
CSCA113228,462,C
CSCA113360,463,C
CSUS10602,2594,B
CSUS128393,2605,A
CSUS14927,2595,A
CSUS15,2591,A
CSUS40719,2599,B
CSUS17188,2596,B
CSUS6401,2593,B
CSUS25343,2598,C
CSUS63689,2601,C
CSUS2069,2592,B
CSUS35431,2617,C
CSUS22853,2610,C
CSAU10554,571,C
CSUS34268,2616,C
CSUS61289,2619,C
CSUK17110,743,C
CSCA110487,460,C
CSUS30902,2613,C
CSUS37191,2618,C
CSUK2785,735,C
CSUS12318,2608,B
CSCA110189,458,B
CSUK11067,767,C
CSUS32745,2615,C
CSUS10707,2606,C
CSUS12272,2607,C
CSUS128090,2620,B
CSUS15415,2609,C
CSUS28732,2611,C
CSUS30212,2612,C
CSUS32018,2614,C
CSUS76196,2630,C
CSUS109730,2631,C
CSCA110733,500,C
CSUS25463,2627,C
CSUK14107,768,A
CSUS4929,2622,A
CSUS12191,2624,B
CSUS112334,2632,B
CSUS236,2621,C
CSUS114140,2633,C
CSUS132941,2635,C
CSUK41426,774,B
CSUS126896,2634,C
CSUK17511,770,C
CSUS20674,2626,C
CSUS39966,2629,C
CSUS36005,2628,C
CSUK22082,772,B
CSUS18675,2625,B
CSUS5467,2623,C
CSUK16783,769,C
CSUK1841,766,C
CSUS110312,2650,C
CSUS434,2636,B
CSUS894,2637,B
CSUS3825,2638,C
CSUS28795,2643,C
CSUS7581,2639,B
CSUS38373,2646,B
CSUS20511,2640,B
CSUS22206,2641,C
CSUS51833,2647,C
CSUS37783,2644,C
CSUS26109,2642,C
CSUS37790,2645,C
CSUS56048,2648,C
CSUS57161,2649,C
CSUS80315,2661,C
CSCA110105,497,C
CSCA113493,503,B
CSUS10470,2655,B
CSUS35700,2657,B
CSUS147929,2665,B
CSUS8579,2654,B
CSUS130604,2664,B
CSUS38996,2658,C
CSUS5875,2651,B
CSUS7621,2652,B
CSUS39800,2659,C
CSUS114131,2663,C
CSUS65960,2660,B
CSUS112343,2662,C
CSUS8117,2653,C
CSUS19760,2656,B
CSUS39363,2677,C
CSUS26305,2673,C
CSCA112422,502,C
CSUS29154,2674,C
CSUS11639,2669,B
CSUS119588,2680,C
CSUS2036,2667,C
CSUS48761,2679,C
CSUS38767,2676,B
CSCA113569,504,B
CSAU9355,569,C
CSUS10183,2668,C
CSUK213,765,C
CSUK19014,771,C
CSUS1688,2666,B
CSUS40367,2678,B
CSUS13606,2670,B
CSUS37746,2675,C
CSUS16225,2671,B
CSUS23168,2672,C
CSUS118268,2695,C
CSUS31203,2686,C
CSUS58811,2690,C
CSUS65690,2693,C
CSUS62228,2691,C
CSAU11131,572,C
CSUS18112,2682,C
CSUS26347,2684,B
CSUS24167,2683,C
CSUS85442,2694,A
CSUS591,2681,A
CSUS65465,2692,A
CSUS29397,2685,B
CSUS34035,2687,C
CSUS40223,2689,C
CSUS34505,2688,C
CSUK38330,773,C
CSUS24135,2708,B
CSUS18454,2703,C
CSUK40262,804,B
CSUS74045,2709,C
CSUS624,2698,B
CSUK9204,799,C
CSUS7636,2700,B
CSUS8185,2701,C
CSAU8042,567,C
CSUS331,2697,A
CSUS118988,3455,A
CSAU30653,576,A
CSUS90503,2710,B
CSUS15653,2702,B
CSUS22918,2707,B
CSUS20678,2705,C
CSUS18531,2704,C
CSUS299,2696,C
CSUK38021,803,B
CSUS22646,2706,C
CSUS3688,2699,C
CSUS15911,2715,C
CSUS24760,2719,C
CSUS31973,2721,C
CSUS54983,2723,B
CSUK1849,795,B
CSUK11943,801,C
CSUS20289,2717,C
CSUS22061,2718,B
CSUS6637,2712,A
CSAU10542,570,A
CSUK7161,798,B
CSUS37781,2722,B
CSUK6030,797,B
CSUS65981,2724,C
CSUS147524,2725,B
CSUS17335,2716,B
CSUK4758,796,B
CSUS14347,2713,B
CSUS5065,2711,C
CSUK14062,802,C
CSUS15564,2714,B
CSUS30759,2720,C
CSUS147797,2740,B
CSUS8258,2730,A
CSUS110498,2738,A
CSAU23705,575,B
CSUS14043,2731,B
CSUS26737,2734,B
CSCA114333,505,C
CSUS414,2726,C
CSUS38192,2736,C
CSUS121556,2739,B
CSUK10229,800,C
CSUS5928,2729,C
CSUS18379,2732,C
CSUS20903,2733,C
CSUS1754,2727,A
CSUS30198,2735,A
CSUS68858,2737,A
CSUS3115,2728,B
CSAU13247,611,B
CSUS3145,2742,B
CSUS33630,2753,C
CSAU31976,615,C
CSUS6408,2745,B
CSAU14955,613,B
CSCA110404,498,B
CSAU12008,610,C
CSUS39439,2754,C
CSUS13227,2748,B
CSUK3328,827,B
CSUS8606,2747,B
CSUS14148,2749,C
CSUS31477,2752,C
CSUS129443,2755,C
CSUK5441,829,C
CSUS23648,2751,B
CSUS3775,2744,B
CSUS3149,2743,B
CSAU8165,608,A
CSUS2195,2741,A
CSUS17269,2750,B
CSUS8130,2746,B
CSUK44513,834,B
CSUK5838,830,C
CSUS57710,2770,C
CSUS6710,2757,C
CSUS11137,2760,B
CSUK16400,1716,C
CSUS2321,2756,C
CSUS10889,2759,B
CSUS16747,2764,B
CSUS17805,2765,C
CSUS12966,2761,B
CSUS17866,2766,C
CSUS17910,2767,B
CSUS37135,2769,B
CSAU32594,616,C
CSCA112087,501,B
CSUS16042,2763,B
CSUS15358,2762,A
CSUS7198,2758,A
CSUS21833,2768,B
CSUS32840,2782,B
CSUK9746,831,B
CSUK10921,832,C
CSUS1514,2773,B
CSUK13595,833,C
CSUS24077,2780,B
CSUS10973,2776,B
CSUK4680,828,B
CSCA116201,506,B
CSUS27892,2781,C
CSUS17586,2779,C
CSUS8069,2775,C
CSCA110677,499,C
CSUK2410,826,B
CSUS118,2771,B
CSUS479,2772,C
CSUS7615,2774,B
CSUS41855,2783,B
CSUS124652,2784,C
CSUS135932,2785,C
CSUS17053,2778,A
CSAU19703,614,A
CSUS12756,2777,B
CSUS37613,2796,B
CSUK265,825,C
CSUS35812,2794,B
CSUS21456,2792,C
CSUS14659,2790,C
CSUS35847,2795,B
CSUK9328,860,B
CSUS5008,2786,C
CSUS20011,2791,B
CSUS7542,2787,C
CSUS10035,2789,C
CSUS117374,2799,B
CSUS134258,2800,B
CSUS21987,2793,B
CSUS9965,2788,B
CSUS40186,2797,A
CSUS112541,2798,A
CSUK1233,858,B
CSUS32057,2812,B
CSUS36114,2815,B
CSAU10670,609,C
CSUS8021,2802,C
CSAU14438,612,B
CSUS11096,2804,B
CSUS18277,2807,B
CSAU7070,607,B
CSUS8638,2803,B
CSUS11914,2805,C
CSUS35407,2813,C
CSUS19046,2808,C
CSUS19863,2809,B
CSUS23696,2810,B
CSAU15644,655,A
CSUS27972,2811,A
CSUK644,855,B
CSAU14853,654,B
CSCA116234,546,B
CSUS12676,2806,C
CSUS35547,2814,C
CSAU7450,647,C
CSUS1648,2801,C
CSUS22102,2824,C
CSUS5175,2817,B
CSUS26053,2827,B
CSCA114103,543,C
CSUS1295,2816,C
CSUS134231,2830,B
CSUK24518,864,C
CSUS8331,2818,B
CSUS13116,2821,B
CSUS25782,2826,B
CSAU14230,652,B
CSUS21755,2823,A
CSUS40992,2829,B
CSAU8325,649,B
CSUK10244,861,B
CSUS36027,2828,C
CSUS10347,2820,C
CSAU14355,653,C
CSUK7078,1727,C
CSCA110160,537,C
CSUS10124,2819,B
CSUK4746,859,B
CSUK652,856,B
CSUS23335,2825,B
CSUS18215,2822,C
CSUS8057,2835,C
CSUS15575,2839,B
CSUS682,2831,C
CSUS4622,2833,C
CSUS2105,2832,C
CSUK17924,863,C
CSUS11023,2837,B
CSUS38034,2842,B
CSUS7224,2834,B
CSUS10914,2836,B
CSUS13313,2838,C
CSUS129446,2843,B
CSUS31638,2841,C
CSUS134045,2844,C
CSAU8764,650,C
CSUS19923,2840,B
CSUS134993,2845,C
CSUS7479,2849,C
CSAU10157,651,B
CSUK16754,862,B
CSUS8177,2851,B
CSUS26554,2856,C
CSCA111418,538,C
CSUS33,2846,B
CSUS183,2847,B
CSUK667,857,C
CSUS11991,2854,C
CSUS6928,2848,C
CSUS16581,2855,C
CSUS8121,2850,B
CSUS41702,2859,B
CSUS34030,2857,B
CSUS8681,2853,C
CSUK16996,892,C
CSAU7738,648,A
CSUK5338,890,B
CSUS81008,2860,B
CSUK21110,893,C
CSUS39507,2858,C
CSUS8294,2852,B
CSUS36498,2871,C
CSAU32837,656,B
CSUS33725,2870,C
CSUS1985,2862,C
CSUS29872,2869,B
CSUS5984,2863,B
CSUS39385,2872,C
CSCA114956,545,B
CSCA113071,541,B
CSUS18065,2867,C
CSUK56,885,C
CSUS9286,2864,B
CSUK13427,1728,B
CSUK5005,889,B
CSUS39791,2873,B
CSUS11705,2865,C
CSUS17223,2866,C
CSUS22098,2868,B
CSUS40100,2874,C
CSUS42071,2875,B
CSUS1844,2861,A
CSUK2949,888,A
CSAU10804,699,B
CSUK645,887,B
CSAU14296,703,B
CSUS34415,2884,B
CSUS3567,2877,C
CSUS1,2876,C
CSUK485,886,B
CSUS38371,2885,B
CSUS7593,2878,C
CSCA112736,540,C
CSAU15650,704,B
CSUS17911,2879,B
CSUS133481,2889,B
CSUS19098,2880,B
CSUS21742,2881,C
CSUS40135,2886,C
CSUS33550,2883,C
CSUS23034,2882,B
CSUS69785,2888,B
CSUK28244,894,B
CSUS147809,2890,C
CSUK8298,891,C
CSUS40540,2887,C
CSUS5277,2897,C
CSUS39456,2905,C
CSUS26844,2903,C
CSUS19062,2902,B
CSUS1897,2895,C
CSUS177,2891,B
CSUK12637,919,C
CSCA111440,539,C
CSUK12381,918,B
CSUS7893,2900,C
CSUK434,916,B
CSUS5946,2899,B
CSUS1655,2894,C
CSUS8646,2901,B
CSUS4168,2896,C
CSUS27292,2904,C
CSUK42656,923,C
CSUS501,2892,C
CSUS5496,2898,B
CSUS1328,2893,C
CSUS1791,2906,B
CSUS8078,2908,C
CSUS19461,2914,C
CSUS12886,2911,C
CSUS18506,2912,B
CSUS66524,2918,C
CSUS88769,2919,B
CSUS116408,2920,C
CSUK188,915,C
CSUS10674,2909,B
CSAU10810,700,B
CSUS19427,2913,B
CSUS116675,3454,B
CSUS2010,2907,B
