CSUS,136268
CSUS,18526
CSUS,23408
CSUS,25271
CSUS,35700
CSUS,7882
CSUK,13045
CSAU,7457
CSCA,110325
CSCA,110870
CSUS,5486
CSUS,18826
CSUS,11139
CSUS,147332
CSUS,57161
CSUS,85502
CSUK,3972
CSUK,5010
CSUK,6195
CSCA,110365
CSUS,297
CSUS,8798
CSUS,9253
CSUS,10359
CSUS,11836
CSUS,13339
CSUS,17335
CSUS,38147
CSUS,130136
CSUS,8209
CSUS,11214
CSUS,1132
CSUS,3031
CSUS,138089
CSUS,27131
CSUS,37781
CSUS,26305
CSUS,36547
CSUS,39975
CSUS,1830
CSUS,17209
CSUK,120
CSUK,16505
CSUK,11943
CSUK,45272
CSAU,14141
CSCA,117944
CSUS,38825
CSUS,183
CSUS,3688
CSUS,1688
CSUS,4730
CSUS,6665
CSUS,9847
CSUS,12011
CSUS,26737
CSUS,35971
CSUS,7616
CSUS,16851
CSUS,11107
CSUS,38043
CSUS,25554
CSUS,27702
CSUS,35272
CSAU,7329
CSAU,16274
CSAU,11131
CSUS,4463
CSUS,624
CSUS,6194
CSUS,90533
CSUS,20828
CSUS,21755
CSUS,130211
CSUK,652
CSUK,2309
CSUK,19669
CSUS,9374
CSUS,10341
CSUS,10889
CSUS,12062
CSUS,14304
CSUS,128393
CSUS,23168
CSUS,36800
CSUS,34035
CSUS,22853
CSUK,94
CSUK,14107
CSUS,10
CSUS,603
CSUS,1297
CSUS,8579
CSUS,2036
CSUS,4134
CSUS,8057
CSUS,13705
CSUS,14347
CSUS,24275
CSUS,120896
CSUS,3871
CSUS,23696
CSUS,299
CSUK,213
CSUS,385
CSUS,7581
CSUS,40186
CSUS,12191
CSUS,12916
CSUS,18675
CSUS,20491
CSUS,90503
CSUS,36644
CSUS,112343
CSUS,1188
CSUK,16783
CSUK,2343
CSAU,10870
CSUS,402
CSUS,1636
CSUS,5928
CSUS,4929
CSUS,10189
CSUS,11503
CSUS,11639
CSUS,35571
CSUS,22206
CSUS,23647
CSUS,32840
CSUS,37613
CSUS,58811
CSUS,76583
CSUS,83
CSAU,9355
CSUS,15
CSUS,19769
CSUS,5325
CSUS,36114
CSUS,8116
CSUS,18531
CSUS,26554
CSUS,40223
CSUS,65465
CSUS,85442
CSUS,18381
CSUK,3328
CSUK,4783
CSAU,7450
CSCA,112024
CSUS,586
CSUS,772
CSUS,1145
CSUS,1155
CSUS,15564
CSUS,10495
CSUS,11096
CSUS,11137
CSUS,110498
CSUS,5467
CSUS,9300
CSUK,4283
CSAU,8165
CSUS,52
CSUS,178
CSUS,682
CSUS,1151
CSUS,2195
CSUS,6637
CSUS,8117
CSUS,8185
CSUS,8198
CSUS,8606
CSUS,10477
CSUS,12318
CSUS,14659
CSUS,12534
CSUS,22970
CSUS,21505
CSUS,148367
CSUK,1233
CSUK,9110
CSAU,11157
CSCA,110109
CSUS,331
CSUS,1101
CSUS,18277
CSUS,31973
CSUS,3115
CSUS,13592
CSUS,15575
CSUS,15911
CSUS,19760
CSUS,30759
CSUS,22102
CSUS,26080
CSUS,37666
CSUS,30198
CSUS,56816
CSUS,1
CSUS,6225
CSUK,29234
CSUK,1909
CSIN,35555
CSUS,4093
CSUS,414
CSUS,479
CSUS,3959
CSUS,17269
CSUS,1401
CSUS,37278
CSUS,39456
CSUS,10301
CSUS,10914
CSUS,12756
CSUS,12966
CSUS,25421
CSUS,39363
CSUS,18112
CSUS,7593
CSUK,7161
CSAU,7070
CSCA,110007
CSCA,111418
CSUS,8331
CSUS,3775
CSUS,3145
CSUS,7198
CSUS,38282
CSUS,10347
CSUS,12962
CSUS,17188
CSUS,26030
CSUK,16490
CSAU,14853
CSCA,110157
CSUS,119612
CSUS,7836
CSUS,8164
CSUS,14306
CSUS,11264
CSUS,14137
CSUS,15114
CSUS,21742
CSUS,25266
CSUS,81008
CSUS,147797
CSUK,2410
CSUK,4746
CSUK,6270
CSAU,12525
CSAU,30653
CSCA,114142
CSIN,36911
CSUS,17358
CSUS,8069
CSUS,10124
CSUS,13313
CSUS,19863
CSUS,35296
CSUS,18215
CSUS,16042
CSUS,24077
CSUS,36285
CSUK,21086
CSUK,17855
CSAU,8042
CSAU,8670
CSCA,110110
CSCA,110276
CSUS,17866
CSUS,7542
CSUS,8074
CSUS,11319
CSUS,35547
CSUS,118988
CSUS,17134
CSUS,19903
CSUS,23739
CSUS,35242
CSUS,68858
CSUS,147728
CSUS,6710
CSUS,48
CSUK,2082
CSUK,7613
CSUK,10244
CSUK,667
CSAU,10542
CSCA,112979
CSCA,111156
CSUK,19826
CSUS,920
CSUS,1195
CSUS,1276
CSUS,3260
CSUS,5462
CSUS,9354
CSUS,13101
CSUS,14557
CSUS,15358
CSUS,25782
CSUS,19562
CSUS,10913
CSUS,57710
CSUS,59354
CSUK,2304
CSUK,4680
CSUK,15916
CSUK,7749
CSUK,188
CSAU,15644
CSCA,110002
CSUS,104
CSUS,2105
CSUS,11800
CSUS,15143
CSUS,17488
CSUS,19052
CSUS,32018
CSUS,32057
CSUS,134993
CSUS,19094
CSUS,27888
CSUS,124574
CSUS,17181
CSUK,644
CSUK,645
CSAU,7061
CSAU,8325
CSCA,110549
CSCA,116234
CSUK,7078
CSUS,16
CSUS,5789
CSUS,510
CSUS,2304
CSUS,31692
CSUS,7405
CSUS,8130
CSUS,8258
CSUS,10674
CSUS,12717
CSUS,34610
CSUS,14163
CSUS,34415
CSUS,27440
CSUS,127577
CSUS,34076
CSUS,26313
CSUS,112541
CSUS,129881
CSUS,75881
CSUS,8628
CSUS,20585
CSUK,56
CSUK,485
CSUK,1689
CSUK,18043
CSUK,2538
CSUK,5338
CSUK,3048
CSCA,110001
CSCA,110610
CSUS,635
CSUS,931
CSUS,1220
CSUS,1897
CSUS,3198
CSUS,5335
CSUS,9064
CSUS,11090
CSUS,11826
CSUS,33550
CSUS,36027
CSUS,69785
CSUS,8115
CSUS,8106
CSUK,26
CSUK,1544
CSUK,17593
CSUK,2949
CSUK,4227
CSAU,8438
CSAU,15119
CSCA,110616
CSUS,501
CSUS,7112
CSUS,16925
CSUS,10297
CSUS,10371
CSUS,10973
CSUS,39459
CSUS,22357
CSUS,26854
CSUS,27367
CSUS,27710
CSUS,28906
CSUS,36764
CSUS,62639
CSUK,48
CSUK,18042
CSUK,8694
CSAU,7738
CSCA,110105
CSCA,111240
CSCA,110329
CSUS,24
CSUS,490
CSUS,3782
CSUS,1150
CSUS,7566
CSUS,17105
CSUS,1754
CSUS,2010
CSUS,8196
CSUS,9736
CSUS,10145
CSUS,10707
CSUS,11225
CSUS,12588
CSUS,36533
CSUS,13228
CSUS,18568
CSUS,29397
CSUS,34030
CSUS,35501
CSUS,37393
CSUS,6644
CSUS,148328
CSUK,66
CSUK,7949
CSUS,1844
CSUS,5987
CSUS,4168
CSUS,8147
CSUS,8646
CSUS,17120
CSUS,10376
CSUS,12689
CSUS,13117
CSUS,13768
CSUS,37744
CSUS,17469
CSUS,23990
CSUS,24529
CSUS,26053
CSUS,27292
CSUS,8173
CSUS,17597
CSUK,1447
CSUK,2692
CSUK,8216
CSUK,28367
CSUK,434
CSAU,14296
CSUS,117
CSUS,6203
CSUS,5831
CSUS,16848
CSUS,1121
CSUS,1178
CSUS,1542
CSUS,2723
CSUS,2836
CSUS,17964
CSUS,7217
CSUS,10549
CSUS,10673
CSUS,10780
CSUS,11547
CSUS,11999
CSUS,17159
CSUS,52697
CSUS,31325
CSUS,32467
CSUS,66953
CSUS,18438
CSUS,31880
CSUS,12819
CSUS,18982
CSUS,9726
CSUK,17343
CSUK,1888
CSUK,4817
CSUK,9746
CSUK,265
CSAU,11127
CSAU,19703
CSCA,110144
CSUS,429
CSUS,496
CSUS,17053
CSUS,4191
CSUS,1181
CSUS,3973
CSUS,1328
CSUS,8177
CSUS,11238
CSUS,12015
CSUS,12139
CSUS,12352
CSUS,12886
CSUS,13306
CSUS,116675
CSUS,13960
CSUS,18167
CSUS,15590
CSUS,16423
CSUS,18485
CSUS,23827
CSUS,31989
CSUS,30123
CSUS,31628
CSUS,40099
CSUS,9679
CSUK,553
CSUK,1540
CSUK,13260
CSUK,15369
CSUK,1787
CSUK,5653
CSUK,10831
CSAU,8348
CSUS,262
CSUS,879
CSUS,9642
CSUS,88766
CSUS,147518
CSUS,7053
CSUS,8077
CSUS,8633
CSUS,9523
CSUS,13039
CSUS,15652
CSUS,17498
CSUS,18272
CSUS,34960
CSUS,19062
CSUS,3791
CSUS,34096
CSUS,36129
CSUS,55661
CSUS,57248
CSUS,11088
CSUS,9727
CSUK,2012
CSUK,7839
CSUK,4844
CSUK,5219
CSUK,130
CSUK,11730
CSUK,16034
CSAU,7093
CSAU,10804
CSAU,11247
CSCA,113098
CSIN,43865
CSUS,11023
CSUS,39070
CSUS,1228
CSUS,5496
CSUS,35581
CSUS,2038
CSUS,27972
CSUS,4449
CSUS,6612
CSUS,7445
CSUS,7534
CSUS,9741
CSUS,9763
CSUS,12162
CSUS,16888
CSUS,12523
CSUS,12845
CSUS,13147
CSUS,15375
CSUS,24640
CSUS,38174
CSUS,40091
CSUS,147809
CSUS,590
CSUK,6919
CSUK,2141
CSUK,3560
CSUK,5570
CSUK,15785
CSUK,7403
CSUK,2477
CSAU,15827
CSAU,18701
CSCA,110189
CSUS,38788
CSUS,362
CSUS,383
CSUS,509
CSUS,690
CSUS,833
CSUS,889
CSUS,3491
CSUS,8564
CSUS,16917
CSUS,2781
CSUS,9803
CSUS,11259
CSUS,12315
CSUS,14080
CSUS,15648
CSUS,16115
CSUS,17324
CSUS,19728
CSUS,54467
CSUS,24733
CSUS,25821
CSUS,51713
CSUS,115550
CSUS,37939
CSUS,76718
CSUS,83771
CSUS,111650
CSUS,28937
CSUK,330
CSUK,4735
CSUK,6006
CSUK,7333
CSUK,647
CSUK,93
CSAU,9479
CSCA,110609
CSCA,110727
CSUS,630
CSUS,17166
CSUS,1036
CSUS,1244
CSUS,1786
CSUS,1791
CSUS,3171
CSUS,7486
CSUS,7725
CSUS,9921
CSUS,12322
CSUS,12401
CSUS,12560
CSUS,13623
CSUS,37206
CSUS,15074
CSUS,15325
CSUS,18120
CSUS,90059
CSUS,18981
CSUS,89849
CSUS,20329
CSUS,37533
CSUS,23925
CSUS,32014
CSUS,32081
CSUS,58040
CSUS,164
CSUS,8188
CSUK,554
CSUK,625
CSUK,2130
CSUK,2241
CSUK,3406
CSUK,3797
CSUK,3981
CSUK,4719
CSUK,6487
CSUK,9504
CSUK,462
CSAU,6926
CSIN,35900
CSIN,40781
CSUS,5864
CSUS,1146
CSUS,6105
CSUS,1756
CSUS,1898
CSUS,2422
CSUS,6474
CSUS,8099
CSUS,9606
CSUS,16846
CSUS,10166
CSUS,10669
CSUS,10694
CSUS,13244
CSUS,13579
CSUS,15322
CSUS,15837
CSUS,19314
CSUS,19634
CSUS,23891
CSUS,36900
CSUS,40429
CSUS,34120
CSUS,6661
CSUS,10230
CSUS,19580
CSUS,12755
CSUK,16
CSUK,362
CSUK,16023
CSUK,2261
CSUK,2419
CSUK,2911
CSUK,3050
CSUK,5188
CSUK,5269
CSUK,7348
CSUK,9305
CSUK,11797
CSUS,317
CSUS,409
CSUS,512
CSUS,5918
CSUS,963
CSUS,1190
CSUS,15913
CSUS,17135
CSUS,1789
CSUS,6113
CSUS,2638
CSUS,4620
CSUS,7216
CSUS,7412
CSUS,8199
CSUS,18117
CSUS,10606
CSUS,10660
CSUS,11971
CSUS,52709
CSUS,20946
CSUS,40543
CSUS,55649
CSUS,59480
CSUS,1249
CSUS,505
CSUS,16611
CSUK,1201
CSUK,1331
CSUK,2336
CSUK,3003
CSUK,3290
CSUK,3974
CSUK,5791
CSUK,6182
CSUK,8535
CSUK,8959
CSUK,16116
CSUK,8481
CSUK,19627
CSAU,9176
CSCA,110638
CSCA,110798
CSCA,110257
CSIN,36335
CSUS,163
CSUS,708
CSUS,1201
CSUS,17700
CSUS,2027
CSUS,2216
CSUS,5154
CSUS,6679
CSUS,16570
CSUS,7401
CSUS,7605
CSUS,7881
CSUS,8243
CSUS,8774
CSUS,8900
CSUS,9010
CSUS,9089
CSUS,9327
CSUS,9764
CSUS,14819
CSUS,18114
CSUS,20057
CSUS,32865
CSUS,22851
CSUS,26002
CSUS,28431
CSUS,42437
CSUS,1095
CSUS,20095
CSUS,90089
CSUK,24
CSUK,41
CSUK,286
CSUK,940
CSUK,488
CSUK,639
CSUK,1550
CSUK,16163
CSUK,2201
CSUK,2838
CSUK,2983
CSUK,3414
CSUK,6822
CSUK,7213
CSUK,8100
CSUK,9463
CSUK,1361
CSCA,110268
CSCA,110279
CSCA,111243
CSCA,113085
CSIN,40607
CSUS,8
CSUS,5542
CSUS,303
CSUS,406
CSUS,687
CSUS,16527
CSUS,17602
CSUS,1317
CSUS,5895
CSUS,2492
CSUS,3297
CSUS,4336
CSUS,4570
CSUS,16690
CSUS,7310
CSUS,7694
CSUS,7769
CSUS,8101
CSUS,9614
CSUS,10500
CSUS,12173
CSUS,13128
CSUS,17948
CSUS,17998
CSUS,18371
CSUS,25563
CSUS,31428
CSUS,23919
CSUS,26070
CSUS,30742
CSUS,35739
CSUS,89960
CSUS,144
CSUS,148385
CSUK,242
CSUK,13740
CSUK,792
CSUK,2961
CSUK,1417
CSUK,1468
CSUK,1474
CSUK,15398
CSUK,18201
CSUK,42359
CSUK,1954
CSUK,2567
CSUK,4066
CSUK,4432
CSUK,4663
CSUK,4905
CSUK,5929
CSUK,6338
CSUK,2
CSUK,2263
CSUK,1141
CSAU,7121
CSCA,110140
CSCA,110267
CSCA,110323
CSIN,36359
CSUS,38
CSUS,192
CSUS,343
CSUS,639
CSUS,5973
CSUS,18138
CSUS,1309
CSUS,6297
CSUS,1633
CSUS,1649
CSUS,1718
CSUS,5961
CSUS,1993
CSUS,3532
CSUS,2191
CSUS,5901
CSUS,29279
CSUS,4258
CSUS,17291
CSUS,987
CSUS,7653
CSUS,7796
CSUS,19068
CSUS,10353
CSUS,12905
CSUS,13422
CSUS,17844
CSUS,16177
CSUS,17572
CSUS,18060
CSUS,21009
CSUS,23299
CSUS,26290
CSUS,31918
CSUS,31077
CSUS,34253
CSUS,35226
CSUS,55490
CSUS,9272
CSUS,1154
CSUS,109364
CSUS,410
CSUS,18521
CSUS,151496
CSUK,99
CSUK,146
CSUK,529
CSUK,651
CSUK,756
CSUK,1158
CSUK,1666
CSUK,12594
CSUK,15174
CSUK,17011
CSUK,16683
CSUK,18102
CSUK,7991
CSUK,2167
CSUK,3425
CSUK,3763
CSUK,15753
CSUK,5840
CSUK,6363
CSUK,7003
CSUK,7915
CSUK,17106
CSUK,9323
CSAU,9623
CSAU,13774
CSAU,7846
CSAU,10476
CSCA,112091
CSIN,35963
CSUS,92
CSUS,5830
CSUS,3641
CSUS,831
CSUS,1171
CSUS,1321
CSUS,1385
CSUS,1925
CSUS,2083
CSUS,5988
CSUS,2605
CSUS,2675
CSUS,3130
CSUS,5427
CSUS,20705
CSUS,16739
CSUS,8981
CSUS,9905
CSUS,9920
CSUS,10401
CSUS,10682
CSUS,10692
CSUS,11529
CSUS,11894
CSUS,12001
CSUS,12165
CSUS,12643
CSUS,18598
CSUS,15196
CSUS,15493
CSUS,18050
CSUS,39397
CSUS,110453
CSUS,24091
CSUS,28464
CSUS,29357
CSUS,39395
CSUS,34763
CSUS,32473
CSUS,36282
CSUS,13963
CSUS,511
CSUS,140144
CSUS,11860
CSUS,19908
CSUS,148361
CSUS,148466
CSUS,10139
CSUK,34
CSUK,42
CSUK,901
CSUK,837
CSUK,228
CSUK,273
CSUK,408
CSUK,420
CSUK,2355
CSUK,1512
CSUK,2837
CSUK,49970
CSUK,16419
CSUK,1824
CSUK,2324
CSUK,3999
CSUK,4177
CSUK,4689
CSUK,4786
CSUK,4991
CSUK,7154
CSUK,8470
CSUK,18673
CSUK,11048
CSUK,11785
CSUK,12469
CSUK,1401
CSUK,4778
CSAU,7059
CSAU,7090
CSAU,9340
CSAU,7740
CSAU,11197
CSAU,7064
CSCA,114318
CSCA,110200
CSIN,35228
CSIN,36053
CSIN,50774
CSUS,100
CSUS,112
CSUS,474
CSUS,566
CSUS,6163
CSUS,11366
CSUS,1266
CSUS,1288
CSUS,17644
CSUS,1467
CSUS,5979
CSUS,2328
CSUS,2397
CSUS,4446
CSUS,5001
CSUS,5423
CSUS,6428
CSUS,119555
CSUS,123836
CSUS,7213
CSUS,34620
CSUS,8665
CSUS,8710
CSUS,9127
CSUS,9232
CSUS,9539
CSUS,9709
CSUS,10852
CSUS,10885
CSUS,11222
CSUS,17664
CSUS,11898
CSUS,139799
CSUS,13246
CSUS,13575
CSUS,14016
CSUS,35463
CSUS,146975
CSUS,23971
CSUS,25308
CSUS,25526
CSUS,31990
CSUS,31803
CSUS,32832
CSUS,35897
CSUS,143069
CSUS,56672
CSUS,98681
CSUS,59501
CSUS,7956
CSUS,147743
CSUS,1977
CSUS,148349
CSUS,148412
CSUS,149750
CSUS,10506
CSUK,12
CSUK,7738
CSUK,1802
CSUK,196
CSUK,235
CSUK,433
CSUK,8464
CSUK,638
CSUK,684
CSUK,892
CSUK,1077
CSUK,4763
CSUK,1546
CSUK,16229
CSUK,2226
CSUK,2404
CSUK,2576
CSUK,2771
CSUK,2872
CSUK,3143
CSUK,3318
CSUK,3801
CSUK,6959
CSUK,7335
CSUK,4266
CSUK,5331
CSUK,5481
CSUK,5874
CSUK,7790
CSUK,7825
CSUK,8925
CSUK,8921
CSUK,4595
CSUK,1285
CSUK,4687
CSUK,16472
CSUK,6265
CSAU,6958
CSAU,8007
CSAU,13390
CSAU,13424
CSCA,112073
CSCA,113648
CSCA,110332
CSCA,110755
CSIN,35285
CSIN,35939
CSIN,37787
CSIN,37352
CSIN,37598
CSIN,38270
CSIN,38423
CSIN,39793
CSIN,50525
CSUS,202
CSUS,351
CSUS,632
CSUS,638
CSUS,676
CSUS,805
CSUS,3902
CSUS,1571
CSUS,1647
CSUS,1656
CSUS,9289
CSUS,1913
CSUS,2232
CSUS,4337
CSUS,16547
CSUS,6473
CSUS,16821
CSUS,7334
CSUS,7824
CSUS,8160
CSUS,50282
CSUS,9744
CSUS,9990
CSUS,10034
CSUS,10463
CSUS,10777
CSUS,33132
CSUS,39405
CSUS,11744
CSUS,11859
CSUS,14273
CSUS,14348
CSUS,15530
CSUS,15697
CSUS,19711
CSUS,19918
CSUS,21480
CSUS,24002
CSUS,30317
CSUS,30907
CSUS,37279
CSUS,55811
CSUS,147536
CSUS,103931
CSUS,28787
CSUS,6967
CSUS,13083
CSUS,23839
CSUS,5582
CSUS,11368
CSUS,129383
CSUS,148379
CSUS,148382
CSUS,148334
CSUS,148346
CSUS,148376
CSUS,148337
CSUS,148391
CSUS,148775
CSUS,11808
CSUS,7872
CSUK,71
CSUK,958
CSUK,141
CSUK,997
CSUK,222
CSUK,240
CSUK,248
CSUK,250
CSUK,274
CSUK,335
CSUK,338
CSUK,378
CSUK,425
CSUK,487
CSUK,521
CSUK,545
CSUK,548
CSUK,676
CSUK,743
CSUK,745
CSUK,800
CSUK,1226
CSUK,1487
CSUK,1555
CSUK,12836
CSUK,18197
CSUK,13277
CSUK,13299
CSUK,13452
CSUK,18658
CSUK,16024
CSUK,17341
CSUK,17818
CSUK,40259
CSUK,42992
CSUK,1842
CSUK,1860
CSUK,2042
CSUK,2046
CSUK,2225
CSUK,2244
CSUK,2256
CSUK,2474
CSUK,2573
CSUK,7700
CSUK,2631
CSUK,2685
CSUK,2855
CSUK,7702
CSUK,3628
CSUK,3667
CSUK,3716
CSUK,3780
CSUK,3839
CSUK,3853
CSUK,4007
CSUK,7545
CSUK,4132
CSUK,4339
CSUK,5314
CSUK,4611
CSUK,4666
CSUK,5235
CSUK,7780
CSUK,8189
CSUK,6027
CSUK,7173
CSUK,7234
CSUK,7375
CSUK,7407
CSUK,7431
CSUK,7963
CSUK,8054
CSUK,8273
CSUK,1457
CSUK,42884
CSUK,17608
CSUK,8605
CSUK,8639
CSUK,9025
CSUK,9146
CSUK,10889
CSUK,11449
CSUK,11923
CSUK,2008
CSUK,7539
CSUK,18915
CSUK,15841
CSUK,4643
CSUK,4303
CSUK,12808
CSUK,50711
CSUK,6191
CSUK,6589
CSUK,11848
CSAU,6979
CSAU,6993
CSAU,7091
CSAU,8094
CSAU,16433
CSCA,110630
CSCA,114107
CSCA,110195
CSIN,36257
CSIN,36416
CSIN,36995
CSIN,37958
CSIN,39758
CSIN,49268
CSIN,48704
CSIN,48824
CSIN,50771
CSIN,50486
CSUS,73
CSUS,338
CSUS,376
CSUS,5859
CSUS,494
CSUS,609
CSUS,910
CSUS,959
CSUS,1004
CSUS,1028
CSUS,1068
CSUS,1610
CSUS,1962
CSUS,4198
CSUS,2670
CSUS,2866
CSUS,40154
CSUS,9331
CSUS,6560
CSUS,20034
CSUS,18599
CSUS,7444
CSUS,7970
CSUS,8189
CSUS,8490
CSUS,8767
CSUS,9802
CSUS,10143
CSUS,55061
CSUS,10029
CSUS,10165
CSUS,10357
CSUS,10392
CSUS,10668
CSUS,12527
CSUS,12823
CSUS,13460
CSUS,17629
CSUS,14696
CSUS,15638
CSUS,16634
CSUS,17970
CSUS,25158
CSUS,26643
CSUS,39196
CSUS,91058
CSUS,31487
CSUS,39843
CSUS,90680
CSUS,90365
CSUS,1910
CSUS,55505
CSUS,75926
CSUS,133820
CSUS,320
CSUS,1128
CSUS,8853
CSUS,10405
CSUS,10592
CSUS,123509
CSUS,66071
CSUS,147782
CSUS,5584
CSUS,14966
CSUS,123713
CSUS,265
CSUS,10554
CSUS,13510
CSUS,148298
CSUS,148322
CSUS,148331
CSUS,148370
CSUS,148388
CSUS,148352
CSUS,148316
CSUS,148325
CSUS,148364
CSUS,148736
CSUS,10078
CSUS,148946
CSUS,10181
CSUS,148985
CSUS,148994
CSUS,149375
CSUS,149405
CSUS,149714
CSUS,149720
CSUS,149723
CSUS,149717
CSUS,149747
CSUS,149726
CSUS,149837
CSUS,149876
CSUS,150047
CSUS,32200
CSUS,17314
CSUS,13122
CSUS,151493
CSUS,151583
CSUS,151637
CSUS,127262
CSUS,12974
CSUS,152057
CSUK,7
CSUK,20
CSUK,27
CSUK,35
CSUK,36
CSUK,1914
CSUK,6419
CSUK,1036
CSUK,121
CSUK,131
CSUK,7146
CSUK,137
CSUK,152
CSUK,987
CSUK,186
CSUK,971
CSUK,209
CSUK,212
CSUK,271
CSUK,297
CSUK,306
CSUK,308
CSUK,317
CSUK,320
CSUK,321
CSUK,329
CSUK,379
CSUK,384
CSUK,399
CSUK,409
CSUK,441
CSUK,452
CSUK,453
CSUK,459
CSUK,469
CSUK,471
CSUK,508
CSUK,535
CSUK,542
CSUK,555
CSUK,6134
CSUK,640
CSUK,1416
CSUK,657
CSUK,658
CSUK,664
CSUK,696
CSUK,700
CSUK,703
CSUK,709
CSUK,710
CSUK,740
CSUK,779
CSUK,786
CSUK,821
CSUK,1076
CSUK,1085
CSUK,1175
CSUK,1189
CSUK,1203
CSUK,1205
CSUK,1224
CSUK,1240
CSUK,1246
CSUK,1253
CSUK,1262
CSUK,16281
CSUK,1547
CSUK,1455
CSUK,1466
CSUK,1530
CSUK,1541
CSUK,1551
CSUK,1594
CSUK,2214
CSUK,194
CSUK,16048
CSUK,13132
CSUK,13384
CSUK,16451
CSUK,16751
CSUK,14998
CSUK,15720
CSUK,16086
CSUK,16095
CSUK,17516
CSUK,17926
CSUK,2058
CSUK,27353
CSUK,31541
CSUK,34109
CSUK,15192
CSUK,6925
CSUK,1882
CSUK,1843
CSUK,1894
CSUK,1966
CSUK,1986
CSUK,2021
CSUK,2086
CSUK,2210
CSUK,2216
CSUK,2224
CSUK,2759
CSUK,2268
CSUK,2271
CSUK,3575
CSUK,16309
CSUK,2403
CSUK,2406
CSUK,2448
CSUK,2493
CSUK,2503
CSUK,2593
CSUK,2722
CSUK,2732
CSUK,2768
CSUK,2772
CSUK,2798
CSUK,2829
CSUK,6584
CSUK,2981
CSUK,6955
CSUK,3164
CSUK,3185
CSUK,3202
CSUK,3225
CSUK,3297
CSUK,3342
CSUK,3378
CSUK,3443
CSUK,7493
CSUK,3517
CSUK,6510
CSUK,3753
CSUK,3788
CSUK,8819
CSUK,3918
CSUK,3929
CSUK,3955
CSUK,3996
CSUK,4008
CSUK,4014
CSUK,4018
CSUK,4028
CSUK,4063
CSUK,4069
CSUK,4093
CSUK,4163
CSUK,4170
CSUK,4293
CSUK,4371
CSUK,4399
CSUK,4400
CSUK,4425
CSUK,4441
CSUK,4676
CSUK,4753
CSUK,4795
CSUK,4805
CSUK,4814
CSUK,4876
CSUK,4984
CSUK,5065
CSUK,5080
CSUK,5294
CSUK,28295
CSUK,5691
CSUK,5814
CSUK,5783
CSUK,5861
CSUK,5883
CSUK,6680
CSUK,5924
CSUK,5955
CSUK,6087
CSUK,6253
CSUK,7698
CSUK,6514
CSUK,6587
CSUK,6600
CSUK,6604
CSUK,6814
CSUK,7244
CSUK,6997
CSUK,7005
CSUK,7007
CSUK,7077
CSUK,7673
CSUK,7229
CSUK,7351
CSUK,7409
CSUK,7797
CSUK,7821
CSUK,7833
CSUK,7835
CSUK,7643
CSUK,7859
CSUK,7875
CSUK,4918
CSUK,8623
CSUK,8633
CSUK,8645
CSUK,9209
CSUK,10948
CSUK,8978
CSUK,25808
CSUK,9088
CSUK,9415
CSUK,9123
CSUK,9145
CSUK,17987
CSUK,9327
CSUK,1905
CSUK,9676
CSUK,17909
CSUK,11750
CSUK,11767
CSUK,11824
CSUK,486
CSUK,4589
CSUK,7443
CSUK,22
CSUK,1379
CSUK,4899
CSUK,49763
CSUK,15998
CSUK,16713
CSUK,19070
CSUK,50273
CSUK,41321
CSUK,311
CSUK,5152
CSUK,9239
CSUK,7074
CSUK,3956
CSUK,2205
CSUK,7214
CSUK,16555
CSUK,5900
CSUK,3405
CSUK,288
CSUK,50714
CSUK,2590
CSUK,50825
CSUK,43640
CSUK,4690
CSUK,1363
CSUK,148
CSUK,1788
CSUK,1207
CSUK,957
CSUK,50891
CSAU,7005
CSAU,7109
CSAU,9038
CSAU,7690
CSAU,8577
CSAU,9263
CSAU,10474
CSAU,14925
CSAU,6919
CSAU,13789
CSAU,36746
CSCA,110123
CSCA,110194
CSCA,110680
CSCA,112122
CSCA,115164
CSCA,112187
CSCA,110333
CSIN,35246
CSIN,35213
CSIN,35261
CSIN,35225
CSIN,35282
CSIN,35846
CSIN,39799
CSIN,35648
CSIN,35888
CSIN,36299
CSIN,36572
CSIN,39784
CSIN,36677
CSIN,39752
CSIN,37088
CSIN,39755
CSIN,36977
CSIN,36980
CSIN,37514
CSIN,39749
CSIN,37283
CSIN,37784
CSIN,37415
CSIN,37850
CSIN,50750
CSIN,39778
CSIN,39767
CSIN,39152
CSIN,40595
CSIN,49232
CSIN,39395
CSIN,39746
CSIN,39449
CSIN,39710
CSIN,40352
CSIN,40079
CSIN,40298
CSIN,40376
CSIN,43685
CSIN,49166
CSIN,49469
CSIN,49475
CSIN,36074
CSIN,38180
CSIN,50090
